812+239	1051
27845+2950	30795
588+1948	2536
1300+681	1981
45332+8501	53833
36492+418	36910
82580+6225	88805
55400+491	55891
7073+238	7311
9982+303	10285
35556+63908	99464
1551+13959	15510
6068+8087	14155
45633+22745	68378
32408+888	33296
306+1523	1829
7927+985	8912
8505+66932	75437
618+976	1594
7321+242	7563
3332+902	4234
848+94747	95595
390+53615	54005
40569+4089	44658
297+391	688
92267+86417	178684
81550+5036	86586
15097+2813	17910
58560+72168	130728
37244+9691	46935
943+40221	41164
4451+986	5437
23366+19428	42794
1344+982	2326
2042+7081	9123
6736+64337	71073
7690+919	8609
58217+86406	144623
77910+44859	122769
150+630	780
3831+1003	4834
25351+280	25631
68404+43093	111497
4265+766	5031
497+26642	27139
129+631	760
386+875	1261
26617+2493	29110
9866+2561	12427
8571+5164	13735
29308+8530	37838
62287+415	62702
3601+5686	9287
19197+604	19801
93766+3525	97291
645+9381	10026
78304+8762	87066
57032+31330	88362
9002+4874	13876
80732+7311	88043
3572+8246	11818
583+25408	25991
147+61137	61284
7532+40307	47839
981+909	1890
976+9366	10342
8089+642	8731
59845+1312	61157
50528+249	50777
6772+63586	70358
549+6772	7321
116+61513	61629
4514+847	5361
595+698	1293
73867+9938	83805
9658+92747	102405
39134+70230	109364
261+92182	92443
637+886	1523
4874+198	5072
53605+9243	62848
6337+84113	90450
146+83832	83978
30886+5071	35957
582+5698	6280
43403+7894	51297
183+60648	60831
5041+3531	8572
28665+71023	99688
55197+58283	113480
995+454	1449
868+30478	31346
43006+75180	118186
342+789	1131
174+743	917
7918+4449	12367
9287+10023	19310
11118+8046	19164
23609+60578	84187
55101+650	55751
154+28643	28797
474+3530	4004
56607+8154	64761
170+516	686
187+15108	15295
31242+34036	65278
296+38473	38769
16279+603	16882
6866+4468	11334
67804+5728	73532
98433+889	99322
1569+981	2550
9310+5727	15037
15817+77102	92919
22191+86219	108410
460+1998	2458
76787+11236	88023
514+57863	58377
43513+35080	78593
89250+4234	93484
2458+102	2560
6381+801	7182
6303+4046	10349
751+76388	77139
492+40139	40631
521+652	1173
4623+467	5090
248+76912	77160
591+382	973
770+1079	1849
2218+146	2364
129+9823	9952
8113+4676	12789
82793+4451	87244
9737+2992	12729
66733+1337	68070
349+829	1178
855+4572	5427
233+2351	2584
29000+91843	120843
9280+9811	19091
36229+70922	107151
9762+8559	18321
209+76304	76513
1439+9102	10541
331+25225	25556
53806+40109	93915
68371+843	69214
97293+8575	105868
50719+294	51013
5640+5328	10968
878+522	1400
25567+55689	81256
88424+8515	96939
134+76316	76450
479+27099	27578
951+907	1858
6728+624	7352
39867+3230	43097
8138+65717	73855
3500+26694	30194
240+91486	91726
4074+3078	7152
1800+7890	9690
359+2632	2991
103+675	778
618+79545	80163
7767+7900	15667
317+88693	89010
889+702	1591
59196+58540	117736
10279+785	11064
305+44046	44351
536+9565	10101
438+233	671
1579+16818	18397
58593+65258	123851
8025+97993	106018
515+4365	4880
41522+920	42442
69000+144	69144
3205+46080	49285
2384+21838	24222
1946+76035	77981
3340+6916	10256
289+91292	91581
42668+10694	53362
4493+995	5488
1724+159	1883
7537+6317	13854
93637+6479	100116
4195+953	5148
103+45463	45566
54021+726	54747
4998+398	5396
1738+5832	7570
40823+7668	48491
2986+7879	10865
7926+6946	14872
2016+75046	77062
1665+81537	83202
722+42935	43657
587+2116	2703
295+932	1227
347+540	887
4151+59838	63989
2491+4587	7078
285+70660	70945
1821+459	2280
22422+13503	35925
8361+1308	9669
39361+2613	41974
152+5031	5183
158+40744	40902
415+2149	2564
838+44587	45425
610+704	1314
9838+70014	79852
17663+4544	22207
55696+474	56170
751+69832	70583
10655+8300	18955
700+444	1144
3787+651	4438
600+13030	13630
5251+97347	102598
6660+77824	84484
4327+112	4439
2964+283	3247
4270+5481	9751
4761+39496	44257
15438+281	15719
26905+12666	39571
1714+90115	91829
55842+31685	87527
275+291	566
61979+7077	69056
2275+5041	7316
9835+26946	36781
935+7905	8840
765+93152	93917
401+371	772
92965+815	93780
1543+137	1680
32445+8859	41304
8157+81325	89482
136+498	634
18602+236	18838
4475+1608	6083
21984+79635	101619
5927+2978	8905
8912+199	9111
9800+2156	11956
67156+9195	76351
2883+38189	41072
88848+218	89066
917+500	1417
1042+767	1809
595+26433	27028
477+89014	89491
672+408	1080
61629+974	62603
7633+6999	14632
945+89397	90342
25097+45953	71050
192+2594	2786
99722+651	100373
75150+1170	76320
7597+105	7702
974+55374	56348
2654+24963	27617
91632+4914	96546
644+8875	9519
988+273	1261
836+4196	5032
94131+7251	101382
17541+97385	114926
2754+53601	56355
804+259	1063
1810+6465	8275
34614+71792	106406
300+931	1231
261+1929	2190
97269+86561	183830
21211+20866	42077
55188+19789	74977
5681+14775	20456
3752+188	3940
52400+29523	81923
6305+524	6829
735+51314	52049
7181+4689	11870
174+72979	73153
84024+12423	96447
8859+207	9066
1835+773	2608
9833+58947	68780
9327+60833	70160
9928+92969	102897
8493+706	9199
3936+42186	46122
9481+555	10036
62168+308	62476
2566+8904	11470
679+12026	12705
88176+614	88790
101+7850	7951
2045+762	2807
5316+91227	96543
28216+6358	34574
537+8783	9320
201+57877	58078
48778+9419	58197
7798+56832	64630
7637+246	7883
7984+63141	71125
731+5154	5885
2848+132	2980
5337+8988	14325
563+754	1317
942+938	1880
669+689	1358
38251+752	39003
51359+17034	68393
48980+66511	115491
280+1378	1658
9472+65657	75129
326+1316	1642
7509+517	8026
627+7928	8555
9698+34840	44538
8498+12528	21026
862+8992	9854
2087+27409	29496
598+6896	7494
3848+4062	7910
680+760	1440
208+2725	2933
4043+9723	13766
49067+24195	73262
6594+67911	74505
7153+175	7328
50631+670	51301
60696+95664	156360
87026+7425	94451
6225+529	6754
6971+953	7924
33870+576	34446
370+78348	78718
923+1620	2543
54746+1789	56535
943+14035	14978
8792+997	9789
1780+8552	10332
406+76887	77293
92449+133	92582
619+26602	27221
6363+40757	47120
87262+35394	122656
7673+5031	12704
634+161	795
1633+656	2289
68397+514	68911
180+558	738
523+52020	52543
903+33020	33923
4024+94339	98363
23192+6001	29193
75322+2179	77501
6310+587	6897
961+775	1736
2977+10380	13357
61862+1865	63727
2467+542	3009
6125+98555	104680
939+69877	70816
7740+46118	53858
8140+5597	13737
218+3351	3569
3145+50486	53631
2719+647	3366
476+7129	7605
64998+6254	71252
2927+970	3897
6886+5261	12147
681+17254	17935
10485+7478	17963
4243+597	4840
485+333	818
1454+195	1649
948+6542	7490
30103+1862	31965
74198+451	74649
4624+5709	10333
97246+829	98075
26117+1407	27524
5320+142	5462
8084+808	8892
87783+693	88476
6371+1238	7609
36010+285	36295
85299+212	85511
43547+561	44108
412+825	1237
149+323	472
97037+5962	102999
6698+70081	76779
67625+720	68345
7447+5415	12862
93167+24660	117827
7581+6662	14243
89714+7817	97531
878+680	1558
7378+26910	34288
2610+755	3365
733+81255	81988
734+128	862
8822+485	9307
3596+25541	29137
731+4914	5645
2345+157	2502
16034+396	16430
77035+325	77360
81390+691	82081
209+5581	5790
17531+94926	112457
628+3332	3960
721+8357	9078
3912+2861	6773
1251+836	2087
2104+45362	47466
87805+7408	95213
9447+69251	78698
2014+43799	45813
56650+8000	64650
21152+426	21578
460+5422	5882
211+8318	8529
80201+9624	89825
1959+811	2770
898+6558	7456
337+81202	81539
39943+304	40247
8725+213	8938
5244+548	5792
6948+5576	12524
330+319	649
246+895	1141
3375+1878	5253
78161+7615	85776
277+29303	29580
3582+12694	16276
19243+800	20043
93299+2028	95327
6362+3791	10153
9994+9329	19323
4003+5005	9008
5484+8741	14225
45229+7841	53070
19415+999	20414
9928+95896	105824
4315+4183	8498
386+6820	7206
613+60875	61488
2156+1493	3649
28437+428	28865
5306+1962	7268
2646+1671	4317
5829+67901	73730
4817+9531	14348
9704+403	10107
46692+1086	47778
210+712	922
294+1111	1405
56316+9926	66242
90314+75359	165673
9772+7906	17678
47190+5807	52997
54334+1281	55615
70092+7673	77765
5359+6384	11743
6837+824	7661
752+33298	34050
13141+507	13648
400+70660	71060
9109+97542	106651
17993+9631	27624
25502+690	26192
2175+79806	81981
6233+717	6950
695+11555	12250
726+157	883
261+5858	6119
27702+537	28239
75151+21189	96340
87295+357	87652
39804+3032	42836
3553+8089	11642
68981+33521	102502
96387+224	96611
28183+6892	35075
4907+988	5895
79337+4492	83829
96371+5164	101535
2080+567	2647
581+3340	3921
5849+437	6286
993+46900	47893
6374+251	6625
219+852	1071
9723+4530	14253
60084+9080	69164
1854+279	2133
4661+53961	58622
2338+61478	63816
4393+446	4839
8521+89315	97836
77481+729	78210
6154+1908	8062
10824+24667	35491
1789+9726	11515
163+759	922
631+80508	81139
193+925	1118
9210+578	9788
5324+665	5989
13297+32826	46123
314+4422	4736
2387+76081	78468
2748+8897	11645
3161+9961	13122
545+721	1266
4875+1054	5929
1269+102	1371
2971+2566	5537
435+1956	2391
171+87059	87230
3087+2469	5556
631+8197	8828
455+2244	2699
2540+20656	23196
5163+21983	27146
94822+15403	110225
589+76887	77476
40637+781	41418
359+7240	7599
158+100	258
2869+31774	34643
9688+304	9992
7780+9515	17295
7443+691	8134
21087+58007	79094
401+9238	9639
49922+79199	129121
750+4966	5716
854+7857	8711
918+9206	10124
20284+312	20596
6849+44063	50912
5423+45141	50564
6742+36046	42788
9103+467	9570
721+55354	56075
9018+6752	15770
33588+7092	40680
687+416	1103
77654+27536	105190
469+809	1278
606+342	948
728+64678	65406
30980+232	31212
822+132	954
18721+89452	108173
7112+1969	9081
3542+857	4399
1237+40576	41813
559+4372	4931
5514+949	6463
8782+1400	10182
950+6059	7009
8336+23813	32149
7932+7378	15310
390+6416	6806
8022+46981	55003
49813+3536	53349
8193+4528	12721
247+6349	6596
681+467	1148
6945+790	7735
6454+7860	14314
191+2757	2948
8208+96816	105024
778+81197	81975
58186+4875	63061
74716+89226	163942
274+356	630
77570+725	78295
18867+4983	23850
378+9651	10029
4447+3275	7722
19073+4515	23588
234+494	728
814+141	955
13432+900	14332
271+78275	78546
8137+13083	21220
299+63907	64206
9532+335	9867
31617+948	32565
472+4465	4937
11513+75969	87482
804+18289	19093
5905+33351	39256
90562+84707	175269
61943+420	62363
1338+219	1557
4351+33712	38063
2763+35770	38533
353+48896	49249
29298+4456	33754
65015+704	65719
54462+52976	107438
33313+97688	131001
19119+1854	20973
8243+47399	55642
1630+8945	10575
6684+1951	8635
393+41595	41988
955+486	1441
95994+21022	117016
70397+79451	149848
46147+9038	55185
129+6357	6486
88549+8612	97161
56579+92525	149104
2216+33115	35331
7539+8642	16181
9978+589	10567
324+480	804
652+5609	6261
35602+8977	44579
2575+5383	7958
63308+35888	99196
249+3975	4224
440+588	1028
863+382	1245
4894+932	5826
82701+8612	91313
8180+593	8773
907+6943	7850
35150+9272	44422
3981+411	4392
47066+1443	48509
1680+77654	79334
34404+657	35061
1258+867	2125
607+3283	3890
5253+50818	56071
93416+41011	134427
6413+8844	15257
51885+9307	61192
4251+523	4774
50426+1885	52311
9889+1388	11277
1872+229	2101
18841+9687	28528
47727+50213	97940
475+7092	7567
56156+173	56329
38340+23131	61471
2757+3365	6122
76856+155	77011
1432+510	1942
40530+561	41091
67710+1661	69371
73470+1992	75462
78041+94703	172744
39170+16699	55869
515+918	1433
68416+13642	82058
51893+4717	56610
704+9839	10543
9521+636	10157
76392+2227	78619
2837+275	3112
2471+5013	7484
748+44651	45399
7100+3089	10189
869+4651	5520
9672+30369	40041
871+857	1728
28112+6332	34444
7351+69255	76606
571+728	1299
52959+72568	125527
653+7336	7989
82466+37806	120272
2452+4329	6781
7720+1301	9021
7018+16748	23766
92173+88018	180191
7534+985	8519
66725+825	67550
34298+19145	53443
278+4242	4520
903+9400	10303
9054+2251	11305
78205+49773	127978
93683+967	94650
552+4056	4608
26385+13453	39838
99249+485	99734
35336+1414	36750
51606+69771	121377
96623+1600	98223
93827+26263	120090
982+19082	20064
8537+945	9482
5720+502	6222
34341+8431	42772
3445+46296	49741
239+23188	23427
27448+452	27900
6204+44813	51017
6725+668	7393
9074+783	9857
151+6627	6778
26493+35101	61594
1875+42546	44421
8374+509	8883
82712+60004	142716
40247+39200	79447
96285+148	96433
15464+517	15981
1410+7910	9320
46194+81093	127287
9003+61307	70310
3289+228	3517
282+92522	92804
784+4981	5765
49902+948	50850
577+962	1539
61417+77278	138695
310+4109	4419
588+2963	3551
310+38803	39113
763+448	1211
391+553	944
305+9261	9566
99345+82854	182199
50625+4653	55278
83949+6603	90552
29682+72527	102209
5515+4322	9837
1993+50545	52538
533+4585	5118
2240+6528	8768
165+17544	17709
472+44247	44719
34705+4975	39680
73320+18410	91730
471+259	730
68117+646	68763
4238+17997	22235
30190+617	30807
62978+806	63784
91112+5570	96682
634+37844	38478
3367+73831	77198
345+9813	10158
85029+795	85824
40822+8656	49478
833+4101	4934
5809+208	6017
2251+4701	6952
1676+8925	10601
28172+653	28825
5500+10160	15660
21708+3402	25110
9480+774	10254
2937+91674	94611
75510+399	75909
659+8860	9519
15205+9614	24819
85803+1774	87577
9886+33592	43478
186+36600	36786
25801+823	26624
6422+703	7125
4303+3816	8119
34570+98538	133108
55578+8084	63662
83027+44218	127245
58981+990	59971
317+9280	9597
948+1118	2066
55271+357	55628
760+88016	88776
7906+92165	100071
5347+32233	37580
77348+66280	143628
81012+700	81712
5760+694	6454
485+506	991
1225+831	2056
75968+374	76342
5887+2038	7925
18481+596	19077
6226+357	6583
499+8430	8929
5689+3817	9506
324+41314	41638
7319+95663	102982
45965+48890	94855
2519+259	2778
104+2169	2273
22876+9201	32077
42373+517	42890
8005+2026	10031
388+69389	69777
787+854	1641
277+59182	59459
332+36335	36667
6864+8683	15547
10374+17688	28062
45596+21688	67284
209+8854	9063
1568+749	2317
734+39105	39839
72988+76228	149216
95085+585	95670
453+5396	5849
257+6964	7221
85308+15323	100631
7256+5391	12647
8680+751	9431
8750+48521	57271
2287+1964	4251
641+8755	9396
28633+130	28763
656+7351	8007
2671+2932	5603
1001+26592	27593
8387+98473	106860
3793+6197	9990
276+3485	3761
235+143	378
1330+284	1614
36987+670	37657
37155+3344	40499
60529+310	60839
803+46891	47694
34127+49331	83458
6040+2954	8994
4343+828	5171
963+7404	8367
32211+45318	77529
1081+43355	44436
523+26986	27509
14192+728	14920
924+167	1091
1086+350	1436
188+21710	21898
884+21605	22489
941+821	1762
55088+268	55356
1685+9996	11681
420+1665	2085
9850+129	9979
816+90398	91214
5102+3495	8597
393+3035	3428
94932+90295	185227
5469+368	5837
970+88623	89593
612+1508	2120
660+1423	2083
17370+21813	39183
6858+79292	86150
7203+304	7507
681+12504	13185
987+3301	4288
587+2260	2847
644+564	1208
73198+84173	157371
99870+721	100591
4638+291	4929
8975+86558	95533
378+143	521
4423+654	5077
627+3597	4224
25134+30366	55500
58411+42870	101281
9312+70605	79917
7051+26517	33568
5758+9311	15069
868+2626	3494
83154+44885	128039
923+507	1430
8038+6205	14243
268+2678	2946
5151+2774	7925
28118+327	28445
736+1997	2733
6218+8685	14903
30688+711	31399
880+97921	98801
976+718	1694
28153+620	28773
699+12823	13522
30917+61632	92549
519+826	1345
81438+93227	174665
4983+11010	15993
5157+17810	22967
9990+9296	19286
364+33315	33679
251+88231	88482
11074+2678	13752
77903+82930	160833
11208+975	12183
2570+287	2857
7706+3360	11066
5151+6898	12049
20944+774	21718
676+7270	7946
410+16357	16767
1275+659	1934
6502+357	6859
351+89627	89978
383+94216	94599
48042+318	48360
624+4809	5433
64364+418	64782
2072+77998	80070
522+61686	62208
116+940	1056
268+3608	3876
57491+20900	78391
2985+437	3422
25264+30757	56021
881+93265	94146
2083+4098	6181
760+96473	97233
352+9605	9957
77659+268	77927
7249+1559	8808
2434+4942	7376
182+50739	50921
345+425	770
4759+8347	13106
4694+172	4866
23921+8658	32579
117+8415	8532
38419+7644	46063
22585+592	23177
2225+22403	24628
88121+9895	98016
7775+365	8140
68030+278	68308
67346+26492	93838
693+8022	8715
44627+35216	79843
33728+93249	126977
2121+79804	81925
555+4606	5161
9273+515	9788
5611+596	6207
3086+62016	65102
7415+2339	9754
8332+919	9251
406+3589	3995
539+366	905
57526+7455	64981
49637+9825	59462
8438+63442	71880
84262+2451	86713
46796+553	47349
157+4668	4825
90506+2480	92986
22881+591	23472
786+81232	82018
538+5124	5662
59471+595	60066
4668+401	5069
63302+92819	156121
14861+4089	18950
507+4127	4634
663+1078	1741
790+4232	5022
4529+76880	81409
785+5870	6655
688+854	1542
77348+89948	167296
517+457	974
521+969	1490
4957+85415	90372
514+386	900
919+7194	8113
50576+8327	58903
5801+34237	40038
62416+9268	71684
78363+301	78664
6848+30287	37135
98528+88460	186988
8122+281	8403
92470+6159	98629
28538+34179	62717
51944+15487	67431
28756+743	29499
9912+88434	98346
379+85295	85674
38868+12604	51472
70770+46579	117349
962+8998	9960
2873+1332	4205
253+5586	5839
329+49409	49738
1000+76586	77586
76205+881	77086
564+87370	87934
933+471	1404
12699+3405	16104
23600+7057	30657
34526+41335	75861
492+664	1156
113+7516	7629
18506+272	18778
333+9434	9767
4398+1831	6229
99684+55048	154732
14677+15712	30389
25495+139	25634
154+17035	17189
409+5617	6026
159+753	912
42837+3523	46360
51609+752	52361
72827+23295	96122
24434+9251	33685
907+933	1840
145+56618	56763
39675+228	39903
9842+6613	16455
763+6454	7217
69720+518	70238
1745+7112	8857
48618+9328	57946
175+25676	25851
8344+68859	77203
818+44622	45440
3171+68129	71300
75913+4432	80345
5226+25380	30606
473+78477	78950
6340+84448	90788
85463+599	86062
559+6003	6562
358+604	962
884+56053	56937
9918+668	10586
82759+41243	124002
5642+9347	14989
3010+9573	12583
560+8728	9288
1118+5853	6971
3159+2537	5696
18518+72611	91129
82287+4666	86953
221+5878	6099
42871+725	43596
513+8969	9482
59839+5685	65524
94152+283	94435
1959+494	2453
8546+33108	41654
8896+2068	10964
141+3727	3868
799+866	1665
83101+299	83400
93711+64922	158633
366+390	756
464+25673	26137
7754+290	8044
43356+56714	100070
39380+999	40379
2875+842	3717
864+29278	30142
135+8129	8264
310+701	1011
42549+715	43264
59475+5697	65172
220+1352	1572
829+17355	18184
60287+288	60575
7297+709	8006
9689+8012	17701
5687+10432	16119
8570+6941	15511
722+763	1485
86378+26858	113236
4955+431	5386
562+326	888
45577+66796	112373
9634+9063	18697
5751+1295	7046
2223+8472	10695
439+29595	30034
176+8333	8509
8751+37490	46241
2571+223	2794
934+71981	72915
38493+86239	124732
705+51729	52434
6208+42793	49001
8342+35759	44101
14549+83043	97592
72363+5560	77923
89608+3361	92969
943+833	1776
432+33425	33857
3661+371	4032
1670+19302	20972
70084+4454	74538
469+2739	3208
304+7326	7630
80901+20197	101098
769+695	1464
3695+423	4118
45360+7615	52975
440+58323	58763
116+854	970
9213+4382	13595
64894+2152	67046
3735+31085	34820
7441+76067	83508
31448+5141	36589
756+977	1733
8418+50811	59229
1035+69611	70646
15805+54119	69924
181+28203	28384
5273+84455	89728
72344+7972	80316
9469+69936	79405
37154+57557	94711
2804+5486	8290
25155+63583	88738
27601+2205	29806
2406+73110	75516
28206+20145	48351
590+8375	8965
70013+792	70805
31013+85591	116604
96162+2522	98684
4485+8680	13165
504+558	1062
8487+207	8694
75031+23971	99002
43167+906	44073
20351+4301	24652
709+196	905
5771+7343	13114
5287+112	5399
980+443	1423
29131+5513	34644
76072+9969	86041
78445+5347	83792
45146+3453	48599
1671+3966	5637
2759+2422	5181
30191+3608	33799
70096+502	70598
4983+557	5540
6121+2258	8379
83707+47751	131458
494+770	1264
75008+35470	110478
9572+120	9692
4713+5974	10687
306+9182	9488
802+71687	72489
21066+8556	29622
63880+520	64400
90374+2057	92431
639+26411	27050
91804+37467	129271
356+64209	64565
764+321	1085
63658+296	63954
55973+7348	63321
71388+358	71746
507+91853	92360
61335+3156	64491
713+5006	5719
1473+8170	9643
683+5189	5872
909+492	1401
3418+81988	85406
4019+9220	13239
7173+17018	24191
8582+6667	15249
90290+1607	91897
5764+806	6570
6507+781	7288
3905+1445	5350
944+764	1708
46766+44474	91240
574+24606	25180
2815+583	3398
6202+14910	21112
8070+64957	73027
7195+3772	10967
259+411	670
71028+6282	77310
27708+53116	80824
383+13491	13874
35098+55678	90776
190+689	879
94347+4732	99079
1542+1245	2787
7524+39980	47504
46515+3635	50150
754+26853	27607
66137+141	66278
950+15929	16879
4794+18896	23690
318+89241	89559
94966+3198	98164
7522+31396	38918
67655+287	67942
46671+58248	104919
656+951	1607
602+93783	94385
9920+60021	69941
95023+82013	177036
185+754	939
72964+5217	78181
17000+205	17205
841+19680	20521
5625+6175	11800
109+3015	3124
6423+390	6813
1409+7364	8773
2008+8459	10467
764+3400	4164
6405+97491	103896
2063+87651	89714
96755+601	97356
871+857	1728
3135+703	3838
652+90904	91556
4695+733	5428
853+5734	6587
801+935	1736
8737+70996	79733
9946+573	10519
594+58952	59546
6562+5920	12482
4251+9375	13626
452+862	1314
166+7003	7169
27288+6263	33551
953+961	1914
739+33628	34367
1629+19071	20700
24400+80587	104987
62374+162	62536
194+64706	64900
348+8375	8723
717+1068	1785
34841+459	35300
566+718	1284
92737+1219	93956
24792+804	25596
260+26014	26274
42806+786	43592
364+66024	66388
34135+77047	111182
592+697	1289
4701+282	4983
5717+611	6328
72156+6262	78418
7850+94728	102578
18276+646	18922
875+6816	7691
771+72933	73704
214+8254	8468
44454+5174	49628
4440+5132	9572
79848+26077	105925
26772+63211	89983
3219+834	4053
4360+349	4709
2901+358	3259
53085+6069	59154
846+654	1500
16095+99538	115633
775+30976	31751
4265+886	5151
73711+829	74540
30826+7584	38410
4565+42740	47305
309+335	644
7180+50816	57996
1795+81006	82801
66491+16368	82859
101+252	353
740+7115	7855
2725+880	3605
27220+4878	32098
46678+1339	48017
666+65573	66239
142+2538	2680
26020+924	26944
765+7793	8558
473+5807	6280
20636+91492	112128
44793+61170	105963
75009+5747	80756
17741+300	18041
8632+6686	15318
17548+7466	25014
47839+789	48628
9386+29446	38832
5815+174	5989
75785+277	76062
9452+64090	73542
832+99458	100290
12497+58413	70910
5658+73709	79367
3690+851	4541
1103+6637	7740
38447+4827	43274
26005+794	26799
62341+4281	66622
19528+46393	65921
345+7637	7982
96265+9826	106091
675+42534	43209
597+7494	8091
83759+15858	99617
7054+3837	10891
12750+57744	70494
5800+159	5959
93922+2950	96872
54594+4369	58963
82515+900	83415
604+7800	8404
578+760	1338
61933+333	62266
7592+80784	88376
41249+8911	50160
3674+99782	103456
743+7733	8476
13679+307	13986
6746+9453	16199
36024+549	36573
5083+85376	90459
63050+254	63304
22674+2301	24975
216+39803	40019
801+3558	4359
4627+7884	12511
9865+2845	12710
1304+118	1422
89751+84835	174586
3250+5931	9181
9896+529	10425
513+229	742
96391+70941	167332
6007+381	6388
50027+27811	77838
58167+4199	62366
3473+64972	68445
82424+50725	133149
560+9628	10188
2392+304	2696
1582+228	1810
975+800	1775
579+2616	3195
589+380	969
37076+3024	40100
17776+565	18341
20806+132	20938
46487+9262	55749
1571+22502	24073
850+63652	64502
20595+61723	82318
7586+7138	14724
299+761	1060
886+2701	3587
559+6679	7238
7768+70442	78210
4559+546	5105
683+141	824
75106+27810	102916
767+7489	8256
18785+47784	66569
832+8494	9326
434+2458	2892
2889+385	3274
701+8803	9504
176+18168	18344
96312+847	97159
11794+5860	17654
182+5978	6160
95706+9362	105068
553+41433	41986
7716+992	8708
6693+190	6883
97408+413	97821
4495+631	5126
992+78651	79643
9223+71331	80554
41620+37839	79459
8895+482	9377
877+3430	4307
4012+84609	88621
71058+86822	157880
8673+16959	25632
580+682	1262
200+37383	37583
7106+88705	95811
29583+27497	57080
5152+382	5534
82846+752	83598
637+6244	6881
45116+2431	47547
93437+31096	124533
844+904	1748
9965+11933	21898
29175+7011	36186
100+72029	72129
6373+497	6870
251+733	984
7066+9102	16168
9026+55618	64644
7702+6421	14123
856+33195	34051
6502+238	6740
471+2686	3157
68464+73926	142390
58336+374	58710
839+656	1495
84017+5557	89574
71005+23907	94912
851+8695	9546
7275+74134	81409
806+98872	99678
7864+1294	9158
5162+67021	72183
356+9506	9862
6486+65609	72095
637+63935	64572
95430+3933	99363
950+69878	70828
796+2942	3738
2385+5491	7876
6057+5438	11495
16591+55263	71854
91860+750	92610
13693+207	13900
7072+8514	15586
8565+87369	95934
43526+2600	46126
74492+25900	100392
79845+41652	121497
4614+7740	12354
5138+9318	14456
35054+4191	39245
773+7495	8268
7953+5583	13536
330+8048	8378
807+47466	48273
559+8473	9032
314+583	897
47613+120	47733
70036+195	70231
61382+30373	91755
48700+2577	51277
139+6176	6315
905+393	1298
9856+54194	64050
55612+7985	63597
3124+70132	73256
141+5444	5585
122+887	1009
23693+58367	82060
449+44911	45360
102+878	980
80253+19495	99748
1590+78398	79988
1611+1238	2849
8662+90165	98827
80475+7545	88020
2283+572	2855
119+23892	24011
8654+2843	11497
796+12161	12957
6061+3838	9899
838+539	1377
16513+417	16930
74372+124	74496
161+65650	65811
7491+293	7784
395+28693	29088
55364+841	56205
32426+497	32923
9739+968	10707
358+357	715
4955+487	5442
8831+64193	73024
872+9952	10824
926+26624	27550
534+736	1270
788+313	1101
2551+208	2759
796+370	1166
3115+37436	40551
45410+9383	54793
3752+73540	77292
50547+88623	139170
4158+4490	8648
7675+73634	81309
5570+32186	37756
24106+70342	94448
620+57284	57904
698+6584	7282
6631+346	6977
155+6831	6986
881+5476	6357
31798+15953	47751
569+31855	32424
409+523	932
27690+888	28578
1923+8840	10763
4086+91797	95883
67798+5377	73175
9792+6537	16329
95301+22208	117509
21666+97288	118954
6739+736	7475
9142+96252	105394
970+14986	15956
71958+22164	94122
92414+70885	163299
81000+78957	159957
8536+60586	69122
710+28800	29510
326+6578	6904
749+2592	3341
2672+8103	10775
134+4629	4763
60360+25591	85951
765+32720	33485
462+5447	5909
526+8163	8689
41232+524	41756
493+3316	3809
48577+398	48975
72692+166	72858
5963+3453	9416
48824+9084	57908
6780+9388	16168
326+35243	35569
39082+318	39400
939+9135	10074
9378+914	10292
7854+820	8674
311+76500	76811
3868+81499	85367
601+201	802
33830+19008	52838
820+862	1682
3649+95379	99028
268+1138	1406
66373+87806	154179
397+8953	9350
448+791	1239
853+545	1398
6014+36275	42289
781+664	1445
442+58407	58849
6405+40658	47063
186+77434	77620
684+28076	28760
939+550	1489
6181+79666	85847
192+2237	2429
37668+219	37887
93066+9748	102814
7963+7452	15415
37509+4817	42326
9500+15905	25405
7971+3206	11177
14460+1530	15990
38789+45069	83858
5851+2245	8096
999+41549	42548
56444+630	57074
6142+59639	65781
49456+7621	57077
954+694	1648
91909+84287	176196
8947+914	9861
7100+4428	11528
499+352	851
291+461	752
41650+1054	42704
47262+96568	143830
99579+3314	102893
5593+922	6515
27109+71336	98445
98769+810	99579
2958+51703	54661
78708+337	79045
687+33770	34457
93423+933	94356
6442+63185	69627
347+1420	1767
352+611	963
768+20810	21578
32294+999	33293
480+316	796
53723+9725	63448
54686+986	55672
3729+25463	29192
7939+5555	13494
1674+2021	3695
84750+68032	152782
30213+4762	34975
687+74115	74802
5944+1133	7077
16031+970	17001
9314+7064	16378
90768+636	91404
45633+3947	49580
880+1193	2073
2849+86121	88970
865+8743	9608
15685+5193	20878
968+64318	65286
6697+12248	18945
42414+6449	48863
5353+17907	23260
891+223	1114
2989+22295	25284
8586+5772	14358
776+1947	2723
6691+340	7031
46525+3280	49805
463+7663	8126
3516+37694	41210
13287+208	13495
72390+40810	113200
7480+60139	67619
7011+729	7740
618+3333	3951
8494+13809	22303
69339+871	70210
61943+64851	126794
36749+355	37104
489+44376	44865
21745+72946	94691
11232+72552	83784
6216+31394	37610
348+552	900
2370+576	2946
27002+763	27765
4753+4348	9101
13839+32684	46523
6405+65945	72350
498+403	901
82448+54090	136538
7173+7190	14363
2590+17662	20252
148+5477	5625
6627+55247	61874
